02/03/2015 09:32:41,699 [5912] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:41,699 [5912] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:41,699 [5912] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:41,699 [5912] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:41,699 [5912] INFO  Get request for url: "http://localhost:9000/app.json" - Utils::Network::HttpRequest::Get
02/03/2015 09:32:41,699 [5912] INFO  Processing url: "http://localhost:9000/app.json" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:42,077 [5364] INFO  Initializing WinINet - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:42,077 [5364] INFO  Setting receive timeout: 300000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:42,077 [5364] INFO  Setting send timeout: 30000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:42,077 [5364] INFO  Setting connect timeout: 60000 - Utils::Network::HttpRequest::Initialize
02/03/2015 09:32:42,077 [5364] INFO  Post request for url: "https://dl.openfin.co/services/authenticate" - Utils::Network::HttpRequest::Post
02/03/2015 09:32:42,077 [5364] INFO  Processing url: "https://dl.openfin.co/services/authenticate" - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:42,142 [5364] INFO  StatusCode: 200 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:42,142 [5364] INFO  ContentLength: 166 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:42,142 [5364] INFO  Result: 1, total read: 166 - Utils::Network::HttpRequest::ReadResponse
02/03/2015 09:32:42,142 [5364] INFO  Post request completed in: 65 milliseconds - Utils::Network::HttpRequest::Post - Utils::Common::LogTimer::~LogTimer
02/03/2015 09:32:42,829 [5912] INFO  StatusCode: 404 - Utils::Network::HttpRequest::WriteRequest
02/03/2015 09:32:42,829 [5912] WARN  Unhandled HTTP status code - GetLastError() code: 0, msg: The operation completed successfully.
 - Utils::Common::LogFormattedLastError
02/03/2015 09:32:42,829 [5912] WARN  StatusCode: 404 == HTTP_STATUS_NOT_FOUND - Utils::Network::HttpRequest::WriteRequest
